12639220,3,-201.77,-426.193,1043.05,0.686026,-0.431057,0.460805,-0.36224,2,5,-85.0589,-340.483,1079.22,-0.297288,0.721134,0.472002,-0.410852,2,6,-36.8221,-134.695,1009.83,0.192893,0.780869,-0.36478,-0.469011,2,7,18.059,-274.85,899.339,0.769161,0.499089,-0.356584,-0.179302,2
12639253,3,-201.775,-426.191,1043.01,0.68604,-0.431021,0.460829,-0.362225,2,5,-85.0595,-340.489,1079.18,-0.297333,0.721138,0.47198,-0.410839,2,6,-36.8085,-134.701,1009.8,0.192874,0.780839,-0.36482,-0.469037,2,7,18.0528,-274.862,899.311,0.76912,0.498949,-0.356818,-0.179404,2
12639286,3,-201.866,-426.193,1042.96,0.686031,-0.430925,0.460918,-0.362242,2,5,-85.1338,-340.521,1079.13,-0.297476,0.721091,0.471981,-0.410815,2,6,-36.8758,-134.725,1009.8,0.192795,0.780804,-0.364807,-0.469139,2,7,17.9521,-274.867,899.275,0.769046,0.498847,-0.357018,-0.179606,2
12639319,3,-201.866,-426.193,1042.96,0.686031,-0.430925,0.460918,-0.362243,2,5,-85.1341,-340.522,1079.13,-0.297476,0.721092,0.47198,-0.410814,2,6,-36.8755,-134.725,1009.8,0.192794,0.780803,-0.364809,-0.469138,2,7,17.9519,-274.868,899.275,0.769045,0.498844,-0.357024,-0.179608,2
12639352,3,-201.866,-426.193,1042.96,0.686031,-0.430925,0.460918,-0.362243,2,5,-85.1341,-340.522,1079.13,-0.297476,0.721092,0.47198,-0.410814,2,6,-36.8755,-134.725,1009.8,0.192794,0.780803,-0.364809,-0.469138,2,7,17.9519,-274.868,899.275,0.769045,0.498844,-0.357024,-0.179608,2
12639386,3,-201.866,-426.193,1042.96,0.686031,-0.430925,0.460918,-0.362243,2,5,-85.1341,-340.522,1079.13,-0.297476,0.721092,0.47198,-0.410814,2,6,-36.8755,-134.725,1009.8,0.192794,0.780803,-0.364809,-0.469138,2,7,17.9519,-274.868,899.275,0.769045,0.498844,-0.357024,-0.179608,2
12639419,3,-201.866,-426.193,1042.96,0.686031,-0.430924,0.460918,-0.362243,2,5,-85.1342,-340.522,1079.13,-0.297477,0.721092,0.47198,-0.410813,2,6,-36.8753,-134.725,1009.8,0.192794,0.780803,-0.36481,-0.469138,2,7,17.952,-274.868,899.275,0.769044,0.498843,-0.357026,-0.179608,2
12639452,3,-201.866,-426.193,1042.96,0.686031,-0.430924,0.460918,-0.362243,2,5,-85.1342,-340.522,1079.13,-0.297477,0.721092,0.47198,-0.410813,2,6,-36.8753,-134.725,1009.8,0.192794,0.780803,-0.36481,-0.469138,2,7,17.952,-274.868,899.275,0.769044,0.498843,-0.357026,-0.179608,2
12639486,3,-201.89,-426.178,1042.81,0.686098,-0.430786,0.461022,-0.362149,2,5,-85.1528,-340.526,1079.01,-0.297683,0.720981,0.47207,-0.410757,2,6,-36.911,-134.696,1009.77,0.192636,0.780821,-0.364667,-0.469284,2,7,17.9036,-274.781,899.171,0.769011,0.498897,-0.357009,-0.179636,2
12639519,3,-202.579,-426.008,1040.57,0.685975,-0.427211,0.461991,-0.365367,2,5,-84.467,-342.402,1075.6,-0.326653,0.711005,0.466271,-0.412748,2,6,-34.5769,-135.097,1012.85,0.177316,0.771918,-0.356482,-0.495603,2,7,12.918,-270.551,893.696,0.787013,0.481888,-0.347292,-0.166679,2
12639553,3,-202.576,-426.006,1040.56,0.685979,-0.42721,0.462,-0.36535,2,5,-84.464,-342.397,1075.58,-0.326671,0.710976,0.466291,-0.412762,2,6,-34.5876,-135.086,1012.84,0.177309,0.771927,-0.356431,-0.495628,2,7,12.9114,-270.528,893.679,0.787028,0.481972,-0.347143,-0.166679,2
12639586,3,-202.143,-425.959,1039.75,0.686362,-0.427027,0.462892,-0.363712,2,5,-83.9515,-342.367,1074.99,-0.333744,0.705903,0.471126,-0.410312,2,6,-35.152,-133.478,1016.09,0.170406,0.774097,-0.347897,-0.500703,2,7,12.7442,-265.902,893.49,0.784208,0.50318,-0.319007,-0.173388,2
12639620,3,-200.967,-425.746,1038.69,0.687737,-0.427419,0.458187,-0.3666,2,5,-83.4966,-342.63,1077.15,-0.324993,0.702213,0.482002,-0.411036,2,6,-39.5785,-132.634,1018.43,0.173195,0.783038,-0.335082,-0.494545,2,7,13.8681,-262.581,895.516,0.758421,0.535265,-0.315822,-0.19633,2
12639653,3,-200.318,-425.726,1039.2,0.68705,-0.430443,0.459089,-0.363207,2,5,-83.5255,-341.356,1078.19,-0.313854,0.699362,0.488576,-0.416751,2,6,-44.5027,-130.904,1016.67,0.180894,0.789132,-0.324168,-0.48935,2,7,13.6105,-259.628,894.229,0.72362,0.577456,-0.336185,-0.17291,2
12639687,3,-200.068,-425.61,1038.81,0.688575,-0.429601,0.457837,-0.362897,2,5,-83.6883,-340.663,1078.23,-0.305475,0.702045,0.48761,-0.419587,2,6,-45.2871,-131.019,1013.35,0.187383,0.790058,-0.326251,-0.484,2,7,14.2894,-261.332,893.208,0.723694,0.586967,-0.32602,-0.159525,2
12639720,3,-199.271,-425.407,1037.7,0.689964,-0.428873,0.458828,-0.359853,2,5,-83.2062,-339.839,1076.81,-0.300652,0.701788,0.491739,-0.418682,2,6,-46.2739,-130.013,1011.78,0.191541,0.791821,-0.327619,-0.478537,2,7,14.9253,-261.288,893.554,0.743433,0.561895,-0.32875,-0.153309,2
12639753,3,-197.883,-425.043,1038.33,0.686173,-0.436186,0.459795,-0.357068,2,5,-82.0737,-337.975,1075.16,-0.299647,0.70397,0.488686,-0.419315,2,6,-44.0335,-128.675,1008.87,0.195531,0.788381,-0.335921,-0.476845,2,7,15.7272,-262.603,892.831,0.762921,0.544476,-0.299307,-0.178639,2
12639787,3,-197.128,-424.528,1038.78,0.691977,-0.429783,0.455831,-0.358708,2,5,-81.6438,-337.85,1076.56,-0.301218,0.705653,0.486394,-0.418022,2,6,-42.1742,-129.042,1010.48,0.191455,0.788848,-0.335029,-0.478351,2,7,17.1986,-261.982,893.478,0.810439,0.458351,-0.285455,-0.227196,2
